text,salim
อย่าโหนเจ้า มันพฤติกรรมชั่ว ร9 ท่านไม่โปรดเรือดำน้ำ แต่ ทรราชกลับซื้อเรือดำน้ำห่วยจากเงินปชช ไม่พอเพียง!! ไม่ภักดีแถมขัดแย้ง เรื่องนี้ทำไม หมาไม่พูดบ้าง สารพัดทุจริตของลุง ทำไมหมาเงียบ หรือ สนับสนุนความชั่ว แค่โหนสถาบัน ลุงและ นายพร โกงจนรวยกันหลายร้อยล้าน (ออกสื่อ) ขณะที่ งบจัดการน้ำ2แสนล้านหายไปไหน ไม่มีผลงาน งบลับ5หมื่นล้าน งบมหาศาล แทนที่จะแก้ฝุ่นแบบจีน สนับสนุนรถไฟฟ้า ไม่ได้แก้โง่ๆห้ามรถวิ่ง...คนไทยเด็กไทยจะตายกันหมด แต่หมาคง #ชอบใจถ้าคนไทยป่วยเพราะฝุ่น กิจการหมอจะได้รุ่งเรือง หาแดกกับความป่วยไข้ของคนนี่นะ????,1
Rujeeporn Sudjit 10 ปี คงได้กิน ข้าวกับน้ำปลา😢😢,0
ถ้าไม่ทำอะไรเลยก็ต้องทนยุแบบนี้,0
ถ้าต้องรอถึง 10 ปีขนาดนี้ ก็ขอแช่งให้พวกเลวระยำที่มันทำไม่ดีอยู่ตอนนี้ตายห่ากันไปให้หมดภายใน 10 ปีนี้ด้วยเถอะ,0
ตอนธนาธรกล่าวขอโทษที่พรรคไม่สามารถทำตามสัญญาที่ให้ไว้ได้ อันทราบซึ้งใจเข้าใจได้ในหมุดหมายที่บอก ตัดภาพมาที่ไอ้เหี้ยบางตัวที่ทำประเทศฉิบหายวายวอดมา6ปี ไม่เคยขอโทษสักคำ #ขอบคุณที่ครั้งนึงไปยืนตากแดดต่อแถวเลือกพรรคอนาคตใหม่ #ร้อนจริงเปรี้ยวจริง #พรรคใหม่บอกด้วยชื่อไรจะกาอีกสิบปีก็รอ,0
Saranyupa Thepthein https://workpointnews.com/2019/09/04/case-rice-g2g/,1
คุณแม่เราแก่คราวคุณยาย ยังเข้าใจสภาพบ้านเมืองตอนนี้เลยค่ะ แกออกปากเองเลยว่า ถ้าลูกมีปัญญาส่งหลานเรียนนอกก็ส่งไปเลยนะลูก พอบั้นปลายชีวิตก็ค่อยเกษียณตัวเองตามไปอยู่กับหลานเถอะ ถึงตอนนั้นแม่คงหมดบุญแล้ว ประเทศเราไม่น่าอยู่แล้วลูก เรานี่รู้สึกสิ้นหวังกับบ้านเมืองจริงๆ ค่ะ,0
ฟังความคิดฝายอื่นบ้างก็ดีน่ะจะได้รู้โลกเค้าไปถึงไผนกันแล้วไม่ใช้ิยู่ที่เดิม,1
เขียร์,1
Pook Sukonta Berthebaud รอบไหนครับ 10 ปี 555555555 สิ้นหวังจัด,0
ขอรักอีกคนนะ,1
ทรงพระเจริญ,1
ตามนั้น,1
นพพร วอนเก่าน้อย เหี้ยย่อมปกป้องเหี้ยด้วยกันครับ,0
เด็กๆไม่เสียตังค่ะตามแม่เข้าไปดู,1
ณทรัสต์ ดำเนิน ถ้าคุณติดตามธนาธรจริงๆคุณจะไม่คิดแบบนี้ ที่คุณกล่าวมานี่ประยุทธเต็มๆค่ะ 5555,0
ยาม้ารึยาบ้าหวยๆนิแหละ,1
เดี๋ยว มันก็ด่าศาล และพาล มาโทษรัฐบาล ว่าสั่งศาลให้ยุบพรรค อีกละ ว่าไปโน่น (ไครก็สั่งศาลไม่ได้ ),1
สีอะไรก็สีได้แต่อย่าสีนวลก็พอ,0
พรรคมึงเปลี่ยนเเต่โรโก้สันดานไม่เลยเปลี่ยนนะพวกเหี้ย,1
รักลุงเสมอนะจ๊ะ...,1
เพิ่มพลัง กำลังใจให้ท่าน ขาติต้องการท่านค่ะ.,1
